縣市別,鄉鎮市區,清運方式,清運路線序號,清運路線名稱,dbid
新北市,鶯歌區,沿線清運(不落地),F23920001,路線1,6471003386
新北市,鶯歌區,沿線清運(不落地),F23920002,路線2,6351003398
新北市,鶯歌區,沿線清運(不落地),F23920003,路線3,6231003405
新北市,鶯歌區,沿線清運(不落地),F23920004,路線4,6111003417
新北市,鶯歌區,沿線清運(不落地),F23920005,路線5,6091003429
新北市,鶯歌區,沿線清運(不落地),F23920006,路線6,6971003431
新北市,鶯歌區,沿線清運(不落地),F23920007,路線7,6851003443
新北市,鶯歌區,沿線清運(不落地),F23920008,路線8,6731003455
新北市,鶯歌區,沿線清運(不落地),F23920009,社區專車1,6611003467
新北市,鶯歌區,沿線清運(不落地),F23920010,社區專車2,6591003479
新北市,三峽區,沿線清運(不落地),F23720001,"C路線 晚上1",6231003005
新北市,三峽區,沿線清運(不落地),F23720002,"D路線 晚上1",6111003017
新北市,三峽區,沿線清運(不落地),F23720003,"E路線 晚上1",6091003029
新北市,三峽區,沿線清運(不落地),F23720004,"F路線 晚上1",6971003031
新北市,三峽區,沿線清運(不落地),F23720005,"G路線 晚上1",6851003043
新北市,三峽區,沿線清運(不落地),F23720006,"H路線 晚上1",6731003055
新北市,三峽區,沿線清運(不落地),F23720007,"I路線 晚上1",6611003067
新北市,三峽區,沿線清運(不落地),F23720008,"J路線 晚上1",6591003079
新北市,三峽區,沿線清運(不落地),F23720009,"K路線 晚上1",6471003081
新北市,三峽區,沿線清運(不落地),F23720010,"L路線 晚上1",6351003093
新北市,三峽區,沿線清運(不落地),F23720011,"M路線 晚上1",6231003100
新北市,三峽區,沿線清運(不落地),F23720012,"N路線 晚上1",6111003112
新北市,淡水區,沿線清運(不落地),F25120001,"1路線 晚上1",6231005300
新北市,淡水區,沿線清運(不落地),F25120002,"2路線 晚上1",6111005312
新北市,淡水區,沿線清運(不落地),F25120003,"3路線 晚上1",6091005324
新北市,淡水區,沿線清運(不落地),F25120004,"4路線 晚上1",6971005336
新北市,淡水區,沿線清運(不落地),F25120005,"5路線 晚上1",6851005348
新北市,淡水區,沿線清運(不落地),F25120006,"6路線 晚上1",6731005350
新北市,淡水區,沿線清運(不落地),F25120007,"7路線 晚上1",6611005362
新北市,淡水區,沿線清運(不落地),F25120008,"8路線 晚上1",6591005374
新北市,淡水區,沿線清運(不落地),F25120009,"9路線 晚上1",6471005386
新北市,淡水區,沿線清運(不落地),F25120010,"10路線 晚上1",6351005398
新北市,淡水區,沿線清運(不落地),F25120011,"11路線 晚上1",6231005405
新北市,淡水區,沿線清運(不落地),F25120012,"12路線 晚上1",6111005417
新北市,淡水區,沿線清運(不落地),F25120013,"13路線 晚上1",6091005429
新北市,淡水區,沿線清運(不落地),F25120014,"14路線 晚上1",6971005431
新北市,淡水區,沿線清運(不落地),F25120015,"15路線 晚上1",6851005443
新北市,淡水區,沿線清運(不落地),F25120016,"16路線 晚上1",6731005455
新北市,汐止區,沿線清運(不落地),F22120001,"A路線 晚上",6611000067
新北市,汐止區,沿線清運(不落地),F22120002,"D路線 晚上",6591000079
新北市,汐止區,沿線清運(不落地),F22120003,"第1區路線 晚上",6471000081
新北市,汐止區,沿線清運(不落地),F22120004,"第2區路線 晚上",6351000093
新北市,汐止區,沿線清運(不落地),F22120005,"第3區路線 晚上",6231000100
新北市,汐止區,沿線清運(不落地),F22120006,"第4區路線 晚上",6111000112
新北市,汐止區,沿線清運(不落地),F22120007,"第5區路線 晚上",6091000124
新北市,汐止區,沿線清運(不落地),F22120008,"第6區路線 晚上",6971000136
新北市,汐止區,沿線清運(不落地),F22120009,"第7區路線 晚上",6851000148
新北市,汐止區,沿線清運(不落地),F22120010,"第8區路線 晚上",6731000150
新北市,汐止區,沿線清運(不落地),F22120011,"第9區路線 晚上",6611000162
新北市,汐止區,沿線清運(不落地),F22120012,"第10區路線 晚上",6591000174
新北市,汐止區,沿線清運(不落地),F22120013,"第11區路線 晚上",6471000186
新北市,汐止區,沿線清運(不落地),F22120014,"第12區路線 晚上",6351000198
新北市,汐止區,沿線清運(不落地),F22120015,"第13區路線 晚上",6231000205
新北市,汐止區,沿線清運(不落地),F22120016,"第14區路線 晚上",6111000217
新北市,汐止區,沿線清運(不落地),F22120017,"第15區路線 晚上",6091000229
新北市,瑞芳區,沿線清運(不落地),F22420001,B路線,6471000386
新北市,瑞芳區,沿線清運(不落地),F22420002,E路線,6351000398
新北市,瑞芳區,沿線清運(不落地),F22420003,F路線,6231000405
新北市,瑞芳區,沿線清運(不落地),F22420004,G路線,6111000417
新北市,瑞芳區,沿線清運(不落地),F22420005,H路線,6091000429
新北市,瑞芳區,沿線清運(不落地),F22420006,I路線,6971000431
新北市,瑞芳區,沿線清運(不落地),F22420007,J路線,6851000443
新北市,瑞芳區,沿線清運(不落地),F22420008,J路線-1,6731000455
新北市,土城區,沿線清運(不落地),F23620001,瑞億路線下午一四,6851002643
新北市,土城區,沿線清運(不落地),F23620002,瑞億路線下午二五六,6731002655
新北市,土城區,沿線清運(不落地),F23620003,瑞億路線晚上,6611002667
新北市,土城區,沿線清運(不落地),F23620004,延吉街下午一五,6591002679
新北市,土城區,沿線清運(不落地),F23620005,延吉街下午二四六,6471002681
新北市,土城區,沿線清運(不落地),F23620006,延吉街晚上一五,6351002693
新北市,土城區,沿線清運(不落地),F23620007,延吉街晚上二四六,6231002700
新北市,土城區,沿線清運(不落地),F23620008,土城街下午,6111002712
新北市,土城區,沿線清運(不落地),F23620009,土城街晚上,6091002724
新北市,土城區,沿線清運(不落地),F23620010,長風下午,6971002736
新北市,土城區,沿線清運(不落地),F23620011,長風晚上,6851002748
新北市,土城區,沿線清運(不落地),F23620012,國際路下午,6731002750
新北市,土城區,沿線清運(不落地),F23620013,國際路晚上二四六,6611002762
新北市,土城區,沿線清運(不落地),F23620014,國際路晚上一五,6591002774
新北市,土城區,沿線清運(不落地),F23620015,裕民下午,6471002786
新北市,土城區,沿線清運(不落地),F23620016,裕民晚上,6351002798
新北市,土城區,沿線清運(不落地),F23620017,清水下午,6231002805
新北市,土城區,沿線清運(不落地),F23620018,清水晚上一五,6111002817
新北市,土城區,沿線清運(不落地),F23620019,清水晚上二四六,6091002829
新北市,土城區,沿線清運(不落地),F23620020,中華路下午,6971002831
新北市,土城區,沿線清運(不落地),F23620021,中華路晚上,6851002843
新北市,土城區,沿線清運(不落地),F23620022,中央路下午,6731002855
新北市,土城區,沿線清運(不落地),F23620023,中央路晚上,6611002867
新北市,土城區,沿線清運(不落地),F23620024,延壽路下午,6591002879
新北市,土城區,沿線清運(不落地),F23620025,延壽路晚上,6471002881
新北市,土城區,沿線清運(不落地),F23620026,小蜜蜂下午一,6351002893
新北市,土城區,沿線清運(不落地),F23620027,小蜜蜂下午二,6231002900
新北市,土城區,沿線清運(不落地),F23620028,小蜜蜂下午五,6111002912
新北市,土城區,沿線清運(不落地),F23620029,小蜜蜂下午四六,6091002924
新北市,土城區,沿線清運(不落地),F23620030,小蜜蜂晚上一五,6971002936
新北市,土城區,沿線清運(不落地),F23620031,小蜜蜂晚上二四六,6851002948
新北市,土城區,沿線清運(不落地),F23620032,頂埔下午一五,6731002950
新北市,土城區,沿線清運(不落地),F23620033,頂埔下午二四六,6611002962
新北市,土城區,沿線清運(不落地),F23620034,頂埔晚上一四,6591002974
新北市,土城區,沿線清運(不落地),F23620035,頂埔晚上二五,6471002986
新北市,土城區,沿線清運(不落地),F23620036,頂埔晚上六,6351002998
新北市,蘆洲區,沿線清運(不落地),F24720001,路線1下午,6351004798
新北市,蘆洲區,沿線清運(不落地),F24720002,路線1晚上,6231004805
新北市,蘆洲區,沿線清運(不落地),F24720003,路線2下午,6111004817
新北市,蘆洲區,沿線清運(不落地),F24720004,路線2晚上,6091004829
新北市,蘆洲區,沿線清運(不落地),F24720005,路線3下午,6971004831
新北市,蘆洲區,沿線清運(不落地),F24720006,路線3晚上,6851004843
新北市,蘆洲區,沿線清運(不落地),F24720007,路線4下午,6731004855
新北市,蘆洲區,沿線清運(不落地),F24720008,路線4晚上,6611004867
新北市,蘆洲區,沿線清運(不落地),F24720009,路線5下午,6591004879
新北市,蘆洲區,沿線清運(不落地),F24720010,路線5晚上,6471004881
新北市,蘆洲區,沿線清運(不落地),F24720011,路線6下午,6351004893
新北市,蘆洲區,沿線清運(不落地),F24720012,路線6晚上,6231004900
新北市,蘆洲區,沿線清運(不落地),F24720013,路線7下午,6111004912
新北市,蘆洲區,沿線清運(不落地),F24720014,路線7晚上,6091004924
新北市,蘆洲區,沿線清運(不落地),F24720015,路線8下午,6971004936
新北市,蘆洲區,沿線清運(不落地),F24720016,路線8晚上,6851004948
新北市,蘆洲區,沿線清運(不落地),F24720017,路線9下午,6731004950
新北市,蘆洲區,沿線清運(不落地),F24720018,路線9晚上,6611004962
新北市,蘆洲區,沿線清運(不落地),F24720019,路線10下午,6591004974
新北市,蘆洲區,沿線清運(不落地),F24720020,路線10晚上,6471004986
新北市,蘆洲區,沿線清運(不落地),F24720021,路線11下午,6351004998
新北市,蘆洲區,沿線清運(不落地),F24720022,路線11晚上,6231005005
新北市,蘆洲區,沿線清運(不落地),F24720023,路線12下午,6111005017
新北市,蘆洲區,沿線清運(不落地),F24720024,路線12晚上,6091005029
新北市,蘆洲區,沿線清運(不落地),F24720025,路線13下午,6971005031
新北市,蘆洲區,沿線清運(不落地),F24720026,路線13晚上,6851005043
新北市,五股區,沿線清運(不落地),F24820001,1路線下午,6731005055
新北市,五股區,沿線清運(不落地),F24820002,1路線晚上,6611005067
新北市,五股區,沿線清運(不落地),F24820003,2路線下午,6591005079
新北市,五股區,沿線清運(不落地),F24820004,2路線晚上,6471005081
新北市,五股區,沿線清運(不落地),F24820005,3路線下午,6351005093
新北市,五股區,沿線清運(不落地),F24820006,3路線晚上,6231005100
新北市,五股區,沿線清運(不落地),F24820007,5路線下午,6111005112
新北市,五股區,沿線清運(不落地),F24820008,5路線晚上,6091005124
新北市,五股區,沿線清運(不落地),F24820009,6路線下午,6971005136
新北市,五股區,沿線清運(不落地),F24820010,6路線晚上,6851005148
新北市,五股區,沿線清運(不落地),F24820011,7路線下午,6731005150
新北市,五股區,沿線清運(不落地),F24820012,7路線晚上,6611005162
新北市,五股區,沿線清運(不落地),F24820013,8路線下午,6591005174
新北市,五股區,沿線清運(不落地),F24820014,8路線晚上,6471005186
新北市,五股區,沿線清運(不落地),F24820015,9路線下午,6351005198
新北市,五股區,沿線清運(不落地),F24820016,9路線晚上,6231005205
新北市,五股區,沿線清運(不落地),F24820017,11路線下午,6111005217
新北市,五股區,沿線清運(不落地),F24820018,11路線晚上,6091005229
新北市,五股區,沿線清運(不落地),F24820019,11-1路線下午,6971005231
新北市,五股區,沿線清運(不落地),F24820020,11-1路線晚上,6851005243
新北市,泰山區,沿線清運(不落地),F24320001,路線1下午,6231004405
新北市,泰山區,沿線清運(不落地),F24320002,路線2下午,6111004417
新北市,泰山區,沿線清運(不落地),F24320003,路線3下午,6091004429
新北市,泰山區,沿線清運(不落地),F24320004,路線4下午,6971004431
新北市,泰山區,沿線清運(不落地),F24320005,路線5下午,6851004443
新北市,泰山區,沿線清運(不落地),F24320006,路線6下午,6731004455
新北市,泰山區,沿線清運(不落地),F24320007,路線7下午,6611004467
新北市,泰山區,沿線清運(不落地),F24320008,路線8下午,6591004479
新北市,泰山區,沿線清運(不落地),F24320009,路線1晚上,6471004481
新北市,泰山區,沿線清運(不落地),F24320010,路線2晚上,6351004493
新北市,泰山區,沿線清運(不落地),F24320011,路線3晚上,6231004500
新北市,泰山區,沿線清運(不落地),F24320012,路線4晚上,6111004512
新北市,泰山區,沿線清運(不落地),F24320013,路線5晚上,6091004524
新北市,泰山區,沿線清運(不落地),F24320014,路線6晚上,6971004536
新北市,泰山區,沿線清運(不落地),F24320015,路線7晚上,6851004548
新北市,泰山區,沿線清運(不落地),F24320016,路線8晚上,6731004550
新北市,林口區,沿線清運(不落地),F24420001,路線2-1,6611004562
新北市,林口區,沿線清運(不落地),F24420002,路線2-2,6591004574
新北市,林口區,沿線清運(不落地),F24420003,路線2-4,6471004586
新北市,林口區,沿線清運(不落地),F24420004,路線2-5,6351004598
